Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,wild,ms_level,699_PH1_WH1 (1).mzXML,699_PH1_WH2 (1).mzXML,699_PH1_WH3 (1).mzXML,699_PH1_WH4 (1).mzXML
FT0169,122.057329359832,122.057019918518,122.080947230097,1124.57,1068.37036132812,1183.3349609375,39,4,1,156659.133539065,2045664.61354168,3889225.16976557,68054.6144970714
FT0170,122.057328690728,122.057004357365,122.057429734037,1231.01,1188.08,1289.62,37,4,1,10429754.8409631,2323910.96942965,3602160.73800847,3110849.13415181
FT0171,122.057379831041,122.05716934263,122.057450927983,541.804565429688,475.18994140625,601.968,43,4,1,183018.267735682,974600.935833252,285803.862817385,248623.493066407
FT0172,122.05735417073,122.05700583605,122.06793921757,831.546875,725.388,935.522766113281,71,4,1,2087564.40628271,2131340.87584752,918054.928426119,865728.692730469
FT0173,122.057391909754,122.057302472104,122.057480921028,394.293172729492,318.346008300781,468.538696289062,48,4,1,123767.109285937,283576.834255859,272306.414117187,191518.947087891
FT0174,122.057326727772,122.057010804799,122.057424965669,1000.46389770508,938.435485839844,1062.85,40,4,1,8686076.27458715,1305200.01953027,1161498.13710937,2772249.32079896
FT0175,122.057352668467,122.057134924793,122.057470106968,662.775,612.690368652344,714.569641113281,35,4,1,405216.257753899,1282305.551347,2961823.39591832,2937646.0451499
FT0176,122.057409989641,122.043694133189,122.071215769293,210.856170654297,123.771751403809,309.450592041016,56,4,1,92469.2119661454,232012.567178571,614440.31187283,377552.738201322
FT0177,122.974487580421,122.974413890575,122.974561270267,2414.06428222656,2412.02856445312,2416.1,2,2,1,NA,18477.3448278806,31602.5175411992,NA
FT0178,123.047158779914,123.047052535257,123.04723301022,158.772613525391,156.849517822266,185.391,5,4,1,1062348.88727234,1098399.56911621,2801938.72732031,2650033.72966632
FT0179,124.142548300333,124.142482736145,124.142597781255,1062.02490234375,1059.11486816406,1078.14,7,4,1,200957.65524339,224254.633769273,202908.926865237,206246.077701283
FT0180,124.078698003777,124.078627277615,124.078756051336,605.87890625,584.401,607.257995605469,7,4,1,52232.7936137696,63857.2768784911,35931.4910623536,67511.3769014287
FT0181,124.038979534894,124.038966255061,124.038992814728,123.770375701904,123.769,123.771751403809,2,2,1,NA,70307.6051997069,64749.0258720703,NA
FT0182,124.060962203969,124.060951161263,124.060973246674,456.971176147461,454.44384765625,459.498504638672,2,2,1,NA,NA,16108.4299673026,11709.428969401
FT0183,125.023071831653,125.021037316387,125.023440750732,285.107238769531,228.403045654297,286.359405517578,14,4,1,2347319.14664205,2855711.30230973,2936816.31658258,981918.297281242
FT0184,125.096021712838,125.096021712838,125.096021712838,1099.10974121094,1099.10974121094,1099.10974121094,1,1,1,NA,NA,42073.0810310878,NA
FT0185,125.985975645983,125.98571155624,125.986235433295,2214.29304199219,2099.67,2338.73779296875,306,4,1,459765.583593723,304098.1640625,617190.525000003,254151.481578779
FT0186,125.985979851805,125.985488344455,125.986202468859,1830.29576171875,1726.63110351562,1939.55,264,4,1,289175.991278874,1575670.86936329,778947.207713002,986299.871188363
FT0187,125.98599830794,125.985451588691,125.986218099941,1569.53820800781,1477.71069335938,1664.25939941406,219,4,1,233956.837734362,396653.679999999,446144.900976561,599876.054866068
FT0188,125.98596682516,125.985471277361,125.986190971284,1694.26513671875,1666.35766601562,1720.35729980469,71,4,1,388400.263854157,750297.659375007,380072.837425121,494708.4339203
FT0189,125.985977097163,125.98547121122,125.986226284294,1224.044921875,1102.94274902344,1321.34,201,4,1,219627.715781254,734895.697122411,853842.6796875,628021.509765625
FT0190,125.985983147089,125.985470434065,125.986213258326,1407.58422851562,1329.42565917969,1475.73,149,4,1,452624.747792972,570884.234671885,2654780.67595981,497070.226076665
FT0191,125.985959381296,125.985808454586,125.986025924203,1974.36999511719,1943.14929199219,2004.56042480469,69,4,1,244583.160416673,141717.634765625,189075.654316409,182075.525156252
FT0192,125.985950388818,125.985806635804,125.986028439741,2050.19,2014.64709472656,2097.0283203125,94,4,1,133568.998531256,180605.636871341,106265.019973948,118074.302421876
FT0193,125.985986711911,125.985504288533,125.986222957963,1015.67370605469,933.630676269531,1080.15,102,4,1,1410845.82338452,793923.714307615,679206.067148428,822884.025598621
FT0194,125.986000714476,125.985298156738,125.986254179774,844.051330566406,676.527465820312,917.177185058594,80,4,1,1563094.73384205,674960.590511726,650467.850220703,543110.479312511
FT0195,126.099855733296,126.099814739098,126.09988304917,1010.32194213867,1009.67669677734,1012.84362792969,4,4,1,25130.9276640621,45903.1688288881,41787.9406794433,21021.9765966796
FT0196,126.026452628166,126.026452628166,126.026452628166,226.143402099609,226.143402099609,226.143402099609,1,1,1,NA,NA,44269.460004883,NA
FT0197,127.015205163935,127.015205163935,127.015205163935,979.491,979.491,979.491,1,1,1,NA,59760.3356340427,NA,NA
FT0198,126.967327942906,126.967327942906,126.967327942906,2413.39,2413.39,2413.39,1,1,1,NA,17763.2745178221,NA,NA
FT0199,127.038731573114,127.034365324958,127.040719759205,466.853240966797,440.431030273438,470.537567138672,12,4,1,51979.7072925719,3471221.79625,16397.9078027343,6960158.84515798
FT0200,127.038746064146,127.038650758178,127.03881363787,141.494659423828,130.124,172.357421875,8,4,1,490761.297373046,910453.20119979,3722068.86587835,1167795.02615312
FT0201,127.067587486325,127.032264960416,127.067672126893,664.855,663.844055175781,696.500061035156,5,4,1,131865.233046878,588423.41389422,602746.134625395,214730.184579684
FT0202,127.978871737151,127.955596169808,127.979199520054,2418.88208007812,2410.66186523438,2421.91748046875,7,4,1,37182.0267127719,103369.404296187,178025.491089055,12492.2992089845
FT0203,128.042060584771,128.042021140474,128.042139461239,468.450776855469,441.145050048828,470.537567138672,6,4,1,117879.33599707,147419.480458593,323402.577697754,316483.861313233
FT0204,128.115519551609,128.115438679902,128.11553427543,1113.59912109375,1113.54455566406,1114.66,4,4,1,160579.986228841,104927.275986324,168574.717482424,164811.630607422
FT0205,128.06181961314,128.061807201155,128.061863051184,1311.30685058594,1307.28344726562,1311.32458496094,4,4,1,34222.7827426381,33380.3078226724,16796.0705205078,37148.9948691031
FT0206,128.06182384317,128.061731488635,128.061834408123,988.464,988.364868164062,991.258178710938,3,3,1,NA,22565.0029142845,43034.931133016,13095.1332688397
FT0207,129.017972897457,129.017918775414,129.018051280629,135.591125488281,123.771751403809,153.060440063477,7,4,1,122498.887519532,308239.354813402,359306.088198568,161541.817302734
FT0208,129.054393715481,129.05432993829,129.054459423436,1030.06176757812,963.061401367188,1077.11999511719,13,1,1,NA,NA,NA,129063.06208252
FT0209,129.05437986101,129.054282837764,129.054454655262,659.630737304688,521.953918457031,826.575500488281,27,2,1,914061.283308594,NA,NA,397078.452733193
FT0210,129.054387657113,129.054257979054,129.054409058705,911.623687744141,866.298706054688,951.634155273438,8,1,1,NA,NA,NA,74313.8411037599
FT0211,129.054377648285,129.054318234441,129.05446887897,409.721099853516,289.494567871094,507.746276855469,17,1,1,NA,NA,NA,112720.595009113
FT0212,129.069638307626,129.069476827603,129.069671862347,1311.32458496094,1310.28344726562,1364.45422363281,7,4,1,516582.431384763,374933.263305664,332963.30484212,507809.388183594
FT0213,129.05433358415,129.05433358415,129.05433358415,140.123,140.123,140.123,1,1,1,NA,669913.874221876,NA,NA
FT0214,129.979451624205,129.97928377623,129.979516749588,2416.92468261719,2413.38403320312,2423.05126953125,4,4,1,156346.463937528,79854.9091675691,62450.5775488285,117670.68283488
FT0215,130.049615802477,130.049577802664,130.049734774462,392.791244506836,363.23,449.52490234375,20,4,1,4229459.46098003,502785.892453112,1543330.01573438,1508716.76613281
FT0216,130.131147393128,130.131124235506,130.131170550749,1113.57397460938,1113.54455566406,1113.60339355469,2,2,1,NA,NA,58656.8869299316,70151.1493870037
FT0217,130.072984173189,130.072910957778,130.073057388601,1311.32232666016,1311.32006835938,1311.32458496094,2,2,1,NA,NA,21164.9296130369,32405.9076602451
FT0218,130.057736363937,130.057705885096,130.057766842778,845.012015625,825.442,864.58203125,2,2,1,NA,73908.1986853027,16296.483413208,NA
FT0219,130.131155978217,130.131155978217,130.131155978217,1532.03076171875,1532.03076171875,1532.03076171875,1,1,1,NA,NA,37173.3384179698,NA
FT0220,130.964940117034,130.96478343232,130.965004157196,1379.57641601562,1269.73547363281,1427.57983398438,16,3,1,NA,290366.481582026,276453.356054691,145636.393710936
FT0221,130.964928548578,130.964830424935,130.965001145087,1143.32281494141,1082.10400390625,1215.28930664062,12,2,1,NA,NA,549304.690787262,402252.292500002
FT0222,130.964933052042,130.964815918024,130.965008181637,1528.20965576172,1473.85595703125,1609.85,10,3,1,NA,179723.009443357,174785.730000007,193168.922187505
FT0223,130.987311162281,130.987102732948,131.001379908617,2414.84233886719,2413.38403320312,2420.50122070312,4,3,1,NA,144903.61865653,128133.658842773,241539.110500488
FT0224,130.964950093899,130.964757374809,130.964980021074,910.326354980469,855.344360351562,949.571838378906,5,2,1,NA,NA,231946.788105465,617620.049818021
FT0225,130.964921684149,130.964834442137,130.964975892232,698.492797851562,672.476013183594,703.459,3,2,1,NA,249227.449433596,197955.533109376,NA
FT0226,130.96496491155,130.964943969258,130.964985853842,1014.25685302734,1012.84,1015.67370605469,2,2,1,NA,244364.082187495,262472.842597653,NA
FT0227,131.010102121025,131.01008600514,131.01011823691,132.401893066406,124.680786132812,140.123,2,2,1,NA,99172.1695113037,NA,47779.2404625
FT0228,130.964964434418,130.964964434418,130.964964434418,788.933,788.933,788.933,1,1,1,NA,237634.364009765,NA,NA
FT0229,131.081213087879,130.964922861138,131.08146701618,565.242,515.889709472656,600.971557617188,18,4,1,4922818.47700462,3959143.46127651,5956391.80195498,3720421.07504994
FT0230,131.052958901045,130.964842866622,131.053114314474,447.307891845703,385.855804443359,468.890808105469,7,3,1,226420.656613095,247344.26315811,76254.3248132815,NA
FT0231,131.08132890313,131.081303029388,131.081364621911,239.854614257812,239.475433349609,240.086,4,4,1,847806.008133247,811960.078024902,1056098.70840847,748175.013765317
FT0232,131.081148227734,131.081010184972,131.085235169358,1119.56066894531,1090.41711425781,1134.62280273438,9,4,1,481666.557324216,601756.83221876,115317.151908367,352328.04604494
FT0233,131.033698887895,131.033588829699,131.081214415448,140.127540039062,123.784362792969,151.136,6,3,1,NA,189848.113838868,86256.3984782719,69331.43545
FT0234,131.085239975208,131.081113166148,131.085303438473,900.621124267578,899.792419433594,926.41650390625,6,4,1,734757.267928579,391236.663531247,505389.79388672,349261.440820314
FT0235,131.974856809054,131.960893209638,131.974952914836,2416.1,2413.38403320312,2423.05126953125,5,4,1,51099.0661714165,14611.5746197508,8516.34730384857,49290.0769120787
FT0236,132.084547290557,132.065213775327,132.08465690674,564.454467773438,514.87646484375,592.405700683594,13,4,1,66165.4920263675,89479.0948071282,237220.769148926,63546.8856458344
FT0237,132.055483128034,132.055026022398,132.055587869604,466.985,440.098114013672,470.537567138672,9,4,1,250991.404194124,143268.671668294,277435.745200828,275451.76476356
FT0238,132.101664275429,132.065216099291,132.101686104192,180.893422485352,123.771751403809,181.477172851562,6,4,1,367499.237566342,468546.228305989,426465.027101563,238482.633135156
FT0239,132.088650848791,132.088565343032,132.088700403855,900.02001953125,899.124,900.99462890625,4,4,1,46890.8014110715,51869.2828007027,29417.7421878663,47671.2601788887
FT0240,132.084505325284,132.084417375453,132.084589320607,1090.20141601562,1089.63,1092.22778320312,3,3,1,101095.361074219,139499.053134763,91650.1541528318,NA
FT0241,132.146755944132,132.146755944132,132.146755944132,1113.59484863281,1113.59484863281,1113.59484863281,1,1,1,23422.7384458003,NA,NA,NA
FT0242,132.957968616171,132.957652180244,132.958136346348,1731.81646728516,1608.24438476562,1838.25073242188,92,2,1,1325489.64675688,NA,NA,310422.562721242
FT0243,132.957974052821,132.957849853942,132.958046204061,1542.51330566406,1477.95983886719,1601.20422363281,38,1,1,179497.909114589,NA,NA,NA
FT0244,132.957978981475,132.957903487561,132.958048454173,726.244201660156,669.141967773438,794.113464355469,32,1,1,174890.103979169,NA,NA,NA
FT0245,132.957983574546,132.957758136058,132.958028105705,889.501159667969,818.430725097656,941.420715332031,31,1,1,188107.422259738,NA,NA,NA
FT0246,132.95796841162,132.957602249243,132.958048458306,390.83544921875,204.038284301758,504.54541015625,51,1,1,764651.900772658,NA,NA,NA
FT0247,132.986890895144,132.982542424781,132.986993439661,2415.53698730469,2407.97998046875,2421.66040039062,8,4,1,31082.5324083109,29983.5797062796,39777.7381122295,73196.9517774306
FT0248,133.034192023754,132.957818186474,133.034550900648,2146.615234375,2026.77954101562,2248.42309570312,274,4,1,969947.450937518,5147147.16024965,2983926.48636932,1418834.60625001
FT0249,133.034286040778,132.957911153422,133.034632233835,1427.37225341797,1396.06860351562,1464.92175292969,54,4,1,717761.468541646,4696964.29769288,1089910.64187501,2186855.65892044
FT0250,133.034264834253,132.957780425342,133.034567739355,1314.31997802734,1238.02062988281,1391.35534667969,106,4,1,1940240.04788351,679785.695520837,1815559.40579589,892893.297656207
FT0251,133.034291150969,132.957879856454,133.034412423693,576.458221435547,527.144226074219,626.365,56,4,1,459713.086586214,262550.583914066,130381.095781247,477180.094119532
FT0252,133.034310890206,133.033839649826,133.03460999489,1911.35211669922,1818.06713867188,2003.64,136,4,1,633095.940898425,900467.992687505,1486464.53644447,1930367.6102464
FT0253,133.034322298367,133.033796913089,133.034542956231,1728.63330078125,1646.79052734375,1816.00329589844,127,4,1,2042753.68373266,4453849.08262013,1078669.01187497,822355.057812478
FT0254,133.034321815719,133.033803883592,133.034633925207,1570.8,1473.85595703125,1645.68371582031,103,4,1,1259582.88052081,987023.662463369,1025820.20843017,5873549.88372803
FT0255,133.047228674155,133.034276793413,133.058902410749,161.564,123.769,240.763305664062,65,4,1,1335321.59600521,1403458.22727744,1311106.897275,1385731.55735244
FT0256,133.03435232936,133.034270140511,133.034568955904,723.289,635.9736328125,823.753784179688,63,4,1,590741.607181437,808272.984801748,1352954.36431641,1128408.27188756
FT0257,133.034330957312,133.034257918124,133.066320958773,997.153686523438,934.607,1067.34265136719,47,4,1,4867721.8683302,2243155.24184374,4943351.45536263,5341410.32228373
FT0258,133.034321739775,133.034174921633,133.122743335579,1112.6396484375,1069.93,1159.99389648438,31,4,1,23859.30513509,2583472.76278534,718002.89923616,59783.3217985984
FT0259,133.034351710114,133.034168306071,133.034448534484,296.112228393555,242.493499755859,348.246154785156,34,4,1,126183.859023437,257068.172854167,513462.511221842,102671.370732879
FT0260,133.034346338888,133.034228954285,133.03459652519,884.051818847656,835.556396484375,920.035095214844,30,4,1,875742.33901789,598615.595167181,393607.639213535,380266.2495625
FT0261,134.071068725207,134.052596448367,134.071206244048,141.02116394043,123.771751403809,163.548294067383,11,4,1,113308.055076562,533966.751871876,291140.809075765,122812.327007813
FT0262,134.090425510619,134.0903393629,134.090489352972,608.045351318359,593.923950195312,608.810791015625,6,4,1,573813.622101559,923365.405704426,813493.240145093,1005908.43215753
FT0263,134.067850975064,134.067837618019,134.067854979465,997.144012451172,997.02001953125,997.16,4,4,1,335052.529793777,347869.620270204,197716.984815236,113550.721126953
FT0264,134.098571926999,134.098503821475,134.098669350652,1531.95190429688,1531.27,1532.06958007812,4,4,1,76111.907392578,54587.8999178076,42274.6119921887,49373.704296875
FT0265,134.090480564711,134.063152972505,134.090497937854,438.868400390625,393.823,451.497680664062,4,2,1,NA,122725.087898955,NA,366547.438650875
FT0266,134.035038592742,134.034898012297,134.035179173188,2416.94262695312,2413.38403320312,2420.50122070312,2,2,1,NA,NA,17929.6913067629,15208.9985256195
FT0267,134.098580704919,134.098580704919,134.098580704919,767.179077148438,767.179077148438,767.179077148438,1,1,1,NA,NA,NA,55885.1567342005
FT0268,135.00260742865,135.002527977834,135.002675197439,2232.31,2190.52,2275.65,7,1,1,NA,97978.234306641,NA,NA
FT0269,135.002542120426,134.996193149655,135.002594406234,2324.78,2293.39,2334.71,5,1,1,NA,120947.434882813,NA,NA
FT0270,135.03188932076,135.031749307173,135.032130038246,1905.61535644531,1744.25659179688,2048.59765625,56,2,1,NA,77232.8713476534,NA,80407.0690117197
FT0271,135.066415733219,135.066079860131,135.101377879996,395.812829711914,353.581,484.767,26,4,1,603835.823881112,894477.017970812,5065863.0254316,559238.656874995
