Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,control,ms_level,1290_IARS49_WH1 (1).mzXML,1290_IARS49_WH2.mzXML,1290_IARS49_WH3.mzXML,1290_IARS49_WH4.mzXML
FT6516,707.16825329211,707.167923996384,707.280645162434,2090.076171875,2048.25,2091.13,7,4,1,491620.74727015,464247.507677339,448754.787493025,496620.162991069
FT6517,707.50257600246,707.492946416803,707.511960441548,1523.93212890625,1515.54052734375,1531.58679199219,8,4,1,92576.9716992175,261203.620634612,431607.819993749,121138.686523432
FT6518,707.47133664845,707.43063164567,707.512301547615,1662.46350097656,1642.54,1681.72351074219,8,4,1,84506.4143450066,138247.210039061,101644.780166014,78178.6643447873
FT6519,707.48433534234,707.483908893624,707.532864867012,1361.32055664062,1220.26586914062,1370.14392089844,7,4,1,37643.0520812982,44570.3523962402,42072.8761110848,22210.0799540205
FT6520,707.490811195103,707.49079781781,707.490824572395,1969.09411621094,1968.97143554688,1969.216796875,2,2,1,150687.767578125,NA,175149.767578125,NA
FT6521,707.963745903027,707.963446516699,707.964045289355,1917.97515869141,1914.39904785156,1921.55126953125,2,1,1,34480.7186673411,NA,NA,NA
FT6522,708.168174157017,708.167789716723,708.283950110942,2090.2890625,2041.3,2091.13,6,4,1,239580.051688701,181425.330231327,208410.856025387,224504.94196683
FT6523,708.356065446872,708.356065446872,708.356065446872,990.947021484375,990.947021484375,990.947021484375,1,1,1,28538.2411704102,NA,NA,NA
FT6524,708.29677831142,708.29677831142,708.29677831142,761.691,761.691,761.691,1,1,1,NA,14225.805259155,NA,NA
FT6525,708.487502391067,708.430443512279,708.487942543339,1363.3,1362.09155273438,1417.12438964844,7,4,1,133700.834489135,169301.123375244,139959.471495768,62570.1599072249
FT6526,708.496541120694,708.496359947073,708.49698402237,1516.51977539062,1515.54052734375,1539.7158203125,5,4,1,365723.420625021,1664259.4446338,1732935.11695586,1692903.72730098
FT6527,708.43398593711,708.433737471319,708.434208774878,1643.54675292969,1643.5107421875,1643.57,3,3,1,17787.8116906733,11018.461352539,27145.2483571554,NA
FT6528,709.164300505825,709.164037524934,709.164570659147,2090.61724609375,2090.076171875,2091.521484375,4,4,1,154357.720154622,120052.949687252,126685.770070394,76193.634059452
FT6529,709.343628868234,709.342816784392,709.344023561582,1568.28458740234,1557.6279296875,1569.13879394531,6,4,1,67010.153503418,229238.009265135,63192.8511791998,35959.6651757819
FT6530,709.34337009216,709.343082130684,709.343717989787,1396.04486083984,1395.31,1397.99658203125,4,4,1,94186.2140485488,137783.597884115,124784.862202148,38557.4137783214
FT6531,709.390392030031,709.389793315446,709.390876365622,2102.18017578125,2101.2,2102.6455078125,4,4,1,79126.7798635692,48017.1828613281,86642.901124267,82348.9629235835
FT6532,709.499903392932,709.499810712548,709.500204871588,1515.65302734375,1515.54052734375,1516.51977539062,4,4,1,2245335.51619795,4607553.85524997,4684014.16412109,4857625.39035866
FT6533,710.164396018501,710.138120487078,710.165228604402,2091.13,2090.076171875,2098.16430664062,5,4,1,38717.6030273438,54086.599773559,39609.3007871797,54973.3248087553
FT6534,710.393947529442,710.393947529442,710.393947529442,2101.19067382812,2101.19067382812,2101.19067382812,1,1,1,NA,NA,17567.5057446297,NA
FT6535,710.422089016412,710.421207061369,710.422970971455,1077.68659179687,1075.01318359375,1080.36,2,2,1,17481.3423632811,18450.5475964356,NA,NA
FT6536,710.494770009924,710.494770009924,710.494770009924,1515.60095214844,1515.60095214844,1515.60095214844,1,1,1,NA,NA,50718.7450524906,NA
FT6537,711.439546227469,711.43919589483,711.461911679303,1153.95911132812,1152.26843261719,1214.27,6,4,1,34581.1100651046,79094.8207131958,34921.8377084949,25829.3937174465
FT6538,711.503592772747,711.503569855978,711.504359515938,1513.81982421875,1513.68176269531,1519.35583496094,3,3,1,20702.5815722656,NA,21368.1865527355,33412.6113595143
FT6539,712.233180778991,712.233180778991,712.233180778991,2119.96,2119.96,2119.96,1,1,1,NA,220119.043150114,NA,NA
FT6540,712.375974087646,712.375510421911,712.376437753381,757.487487792969,756.87548828125,758.099487304688,2,2,1,26591.0983031703,NA,NA,30556.6266499027
FT6541,712.443778890917,712.443778890917,712.443778890917,1151.26,1151.26,1151.26,1,1,1,NA,13378.1928491213,NA,NA
FT6542,712.522404052958,712.522404052958,712.522404052958,1940.76,1940.76,1940.76,1,1,1,NA,9056.12417550205,NA,NA
FT6543,713.233239682859,713.233104462423,713.233374903295,2118.94180175781,2116.94360351562,2120.94,2,2,1,NA,138060.703065814,27394.2774536107,NA
FT6544,713.440589809992,713.440311190512,713.442081234618,1092.91656494141,1091.95520019531,1136.1,6,4,1,63819.4569094844,68148.343388323,67402.7751489259,25946.7236979169
FT6545,713.444155077417,713.444007984078,713.44428593393,1836.62322998047,1834.78393554688,1837.82,4,4,1,36545.0518806965,24646.9897467039,30975.9614868161,28576.5696598309
FT6546,713.533830677493,713.533635918084,713.534235093586,1316.55,1316.42553710938,1316.7490234375,3,3,1,45414.7748706061,35705.3614941406,NA,44972.1012253983
FT6547,713.526721238254,713.526271711446,713.527170765062,1940.16552734375,1939.61596679688,1940.71508789062,2,2,1,NA,NA,15964.1344091793,30557.6980277878
FT6548,714.230216217934,714.230183601087,714.230248834781,2118.28405761719,2115.02514648438,2121.54296875,2,2,1,20295.3393896499,NA,NA,18009.9886049799
FT6549,714.355455540551,714.355455540551,714.355455540551,1041.46643066406,1041.46643066406,1041.46643066406,1,1,1,NA,NA,NA,11389.5388183594
FT6550,714.44725195037,714.447006597368,714.447785217373,1561.52917480469,1560.81,1561.70788574219,4,4,1,113741.881896972,140553.237780331,119124.023491668,128269.326640624
FT6551,714.529601882279,714.52943436666,714.529650635977,1941.70941162109,1940.76,1941.90588378906,4,4,1,20069.5782669075,32524.5479784048,18498.4784121098,18153.1065966794
FT6552,714.447440622453,714.446884385953,714.447863466632,1416.39587402344,1415.22741699219,1417,4,4,1,62807.0421321598,155954.532687073,118983.833956474,137995.323896485
FT6553,714.447488483683,714.447488483683,714.447488483683,1834.78393554688,1834.78393554688,1834.78393554688,1,1,1,12214.3237988282,NA,NA,NA
FT6554,714.646143184434,714.646143184434,714.646143184434,752.538,752.538,752.538,1,1,1,NA,45635.8371770883,NA,NA
FT6555,714.971448735647,714.971176473167,714.971720998126,1962.16729736328,1955.11779785156,1969.216796875,2,1,1,58992.6871988933,NA,NA,NA
FT6556,715.278050521611,715.278050521611,715.278050521611,1578.49157714844,1578.49157714844,1578.49157714844,1,1,1,NA,NA,NA,17676.9737976076
FT6557,715.359882321529,715.359743827689,715.36052990592,1395.31143310547,1395.23266601562,1396.77685546875,4,4,1,185405.207772215,142762.705083984,143669.220466146,82561.3748937989
FT6558,715.407495341138,715.406773374623,715.407841378418,2102.19351074219,2102.16333007812,2102.6455078125,4,4,1,84141.7226801419,96966.6358094205,105482.115543787,65055.2044921885
FT6559,715.532952996271,715.472543006557,715.533239005039,1941.83794189453,1940.71508789062,1967.21862792969,6,4,1,85994.6558723955,95250.0889050299,93049.792806702,61282.3751132804
FT6560,715.45974819411,715.459411516274,715.460084871946,1221.45904541016,1220.99755859375,1221.92053222656,2,2,1,83790.8696755802,NA,54617.9300634767,NA
FT6561,715.858892268187,715.858632014343,715.859484336427,968.073791503906,967.664367675781,968.726,4,4,1,79817.6454948122,72727.5886605082,25712.8414584963,103924.374856956
FT6562,715.872622922445,715.872622922445,715.872622922445,1147.37866210938,1147.37866210938,1147.37866210938,1,1,1,NA,NA,NA,19745.9411879186
FT6563,716.38272022363,716.360209733981,716.405433421711,942.312286376953,920.992,970.795715332031,4,3,1,11959.6467013184,26356.7688785923,57661.3495166019,NA
FT6564,716.410185117823,716.410185117823,716.410185117823,2103.1728515625,2103.1728515625,2103.1728515625,1,1,1,NA,NA,NA,31670.0314912113
FT6565,716.330005331356,716.330005331356,716.330005331356,1646.57,1646.57,1646.57,1,1,1,NA,10779.8344274901,NA,NA
FT6566,716.536377214297,716.53631683953,716.536723733749,1941.72746826172,1940.71508789062,1941.90588378906,4,4,1,99644.2024944657,92990.1998954779,95754.002410888,49841.3715319816
FT6567,716.463105400046,716.462598094908,716.463279875787,1166.01,1164.39489746094,1223,5,3,1,NA,69685.3804354853,53093.1160893561,36026.2490934231
FT6568,716.44169394676,716.44169394676,716.44169394676,883.779,883.779,883.779,1,1,1,NA,38372.1419199971,NA,NA
FT6569,716.550880512897,716.550777369397,716.550983656398,2021.33868408203,2014.74377441406,2027.93359375,2,1,1,NA,NA,NA,91174.1828593746
FT6570,717.449254130152,717.448695482631,717.540005395324,1957.14,1940.71508789062,1967.36047363281,9,4,1,33925.5533056638,122534.309467596,28975.8788525385,25925.9491113277
FT6571,717.466434358963,717.465986007449,717.467016999661,1221.21362304688,1164.13171386719,1243.50988769531,11,4,1,480816.76087786,498630.509505616,502717.939529242,528812.385041362
FT6572,717.445282681097,717.445049965522,717.445811406044,883.292637207031,882.721313476562,883.813354492188,4,4,1,38126.4091809085,39516.1962291669,48260.1212070309,87684.2619374708
FT6573,717.5992930001,717.5992930001,717.5992930001,2340.98828125,2340.98828125,2340.98828125,1,1,1,NA,NA,NA,183260.882632439
FT6574,717.950927973337,717.950927973337,717.950927973337,1964.20239257812,1964.20239257812,1964.20239257812,1,1,1,45029.4495388459,NA,NA,NA
FT6575,718.226144960336,718.226144960336,718.226144960336,2182.74267578125,2182.74267578125,2182.74267578125,1,1,1,NA,NA,11449.5152815756,NA
FT6576,718.350140717115,718.349628508462,718.35033238726,868.693786621094,865.727,868.746765136719,4,4,1,71291.1927922354,43530.2573211673,94559.8400061793,161846.55779605
FT6577,718.487963886337,718.487301815149,718.488625957525,791.804508789063,791.766,791.843017578125,2,2,1,13200.4773678589,32440.0615517742,NA,NA
FT6578,718.602641016042,718.602641016042,718.602641016042,2340.98828125,2340.98828125,2340.98828125,1,1,1,NA,NA,NA,104528.434748044
FT6579,719.184097995055,719.18391689731,719.184279092801,699.984985351562,699.651733398438,700.318237304688,2,2,1,182577.951385157,NA,NA,249482.311350405
FT6580,719.353966396148,719.353413496305,719.354108247288,868.706848144531,866.739501953125,870.674,4,4,1,23958.6026205079,13716.8546429443,29005.3090489785,23513.9144963383
FT6581,719.391925910227,719.391607055525,719.392371208148,1220.26586914062,1220.01379394531,1221.95812988281,3,3,1,17507.902890625,NA,27510.1985568574,19770.6113981121
FT6582,719.340023716326,719.339367657012,719.340679775641,540.803100585938,537.260009765625,544.34619140625,2,1,1,NA,NA,NA,11473.2379060057
FT6583,719.385367664064,719.385367664064,719.385367664064,1771.65368652344,1771.65368652344,1771.65368652344,1,1,1,19002.0454820664,NA,NA,NA
FT6584,719.490285190894,719.489958057132,719.490612324656,1309.79036132813,1309.74072265625,1309.84,2,2,1,24991.2602343748,45417.5476171879,NA,NA
FT6585,719.518381792198,719.517934480979,719.518829103416,699.989440917969,698.750549316406,701.228332519531,2,2,1,427987.56876208,NA,NA,98203.3584960929
FT6586,719.555454006149,719.555333370804,719.555578655642,1951.42376708984,1950.955078125,1952.07336425781,4,4,1,65534.9916258947,39516.4991680039,30501.4569433588,68097.0421606449
FT6587,719.853078135216,719.852961656299,719.853194614134,700.444488525391,698.750549316406,702.138427734375,2,2,1,106577.391512109,NA,NA,49901.9241748045
FT6588,720.869650763153,720.869421472518,720.870211172205,845.357421875,845.296875,846.315,3,3,1,118353.199661621,25130.8927342777,NA,64905.3029483262
FT6589,721.506112016645,721.506112016645,721.506112016645,2028.9560546875,2028.9560546875,2028.9560546875,1,1,1,NA,NA,NA,71850.8330493193
FT6590,722.509623774603,722.509623774603,722.509623774603,2013.72924804688,2013.72924804688,2013.72924804688,1,1,1,40519.5466708982,NA,NA,NA
FT6591,722.526390362893,722.526390362893,722.526390362893,2145.89,2145.89,2145.89,1,1,1,NA,180497.281130859,NA,NA
FT6592,723.141871353372,723.141576726215,723.142203002641,2090.6030859375,2089.12060546875,2091.521484375,4,4,1,117958.643948317,113211.249501689,92247.3972509749,71697.149507812
FT6593,723.179689171777,723.179689171777,723.179689171777,2181.63,2181.63,2181.63,1,1,1,NA,47969.7998064827,NA,NA
FT6594,723.529601655089,723.52911209433,723.530132518476,2144.67260742188,2142.9,2145.87744140625,3,3,1,19381.9079589844,139070.005417984,NA,24194.4928759767
FT6595,723.465993652627,723.465993652627,723.465993652627,1395.31286621094,1395.31286621094,1395.31286621094,1,1,1,NA,NA,38402.7959090909,NA
FT6596,724.14189798057,724.141633326308,724.142105566863,2090.62920898438,2090.076171875,2091.521484375,4,4,1,62161.192878942,34711.9798242183,55244.2027506527,56673.4570458982
FT6597,724.568952772688,724.568582489886,724.569624305976,1111.27274902344,1110.46142578125,1111.96081542969,4,4,1,288275.680034181,234370.287586264,83805.1912499966,151572.934863285
FT6598,725.138744959851,725.13837500348,725.139168253009,2090.076171875,2089.11,2090.1044921875,3,3,1,NA,22335.5232128902,45153.5670420329,27765.8134240721
FT6599,725.13340029271,725.13340029271,725.13340029271,2191.92578125,2191.92578125,2191.92578125,1,1,1,20830.4772326659,NA,NA,NA
FT6600,725.572575007423,725.571773660559,725.572862211633,1111.32071289063,1110.40307617188,1112.91467285156,4,4,1,106397.049769006,97866.7045589596,41485.9352832027,56959.7161464855
FT6601,726.215739157026,726.215739157026,726.215739157026,1239.59,1239.59,1239.59,1,1,1,NA,28565.0449804683,NA,NA
FT6602,726.354667556372,726.354667556372,726.354667556372,813.111633300781,813.111633300781,813.111633300781,1,1,1,NA,NA,NA,27440.6173816408
FT6603,726.507055808485,726.506959607816,726.507470788304,1220.99755859375,1220.26586914062,1222.04,3,3,1,NA,50295.8155843099,38424.6112202145,27501.561486328
FT6604,727.332668720901,727.332668720901,727.332668720901,2009.7841796875,2009.7841796875,2009.7841796875,1,1,1,NA,NA,NA,17982.6099032933
FT6605,727.387226409437,727.387226409437,727.387226409437,816.124572753906,816.124572753906,816.124572753906,1,1,1,21064.1713132595,NA,NA,NA
FT6606,727.510948106734,727.510395113072,727.511155972427,1221.02358154297,1220.05712890625,1221.21362304688,4,4,1,68114.2698730501,111627.268125288,86270.2235812726,131480.95483347
FT6607,727.45956207771,727.45956207771,727.45956207771,1902.86450195312,1902.86450195312,1902.86450195312,1,1,1,NA,NA,NA,52139.1725514731
FT6608,728.059166342278,728.059166342278,728.059166342278,729.829650878906,729.829650878906,729.829650878906,1,1,1,NA,NA,NA,63870.0663808595
FT6609,728.231575037527,728.231542534417,728.231607540638,1419.71276855469,1419.69873046875,1419.72680664062,2,2,1,54648.8540457595,NA,NA,30134.3794921866
FT6610,728.370659013325,728.370130580738,728.371122878289,786.855010986328,786.023559570312,787.791,4,4,1,156537.500082107,76017.4323423599,30255.0973098141,159563.829692397
FT6611,729.402901132302,729.402824256497,729.403365002627,679.494,675.0771484375,688.314147949219,3,2,1,323752.917386445,79249.3192174182,NA,NA
FT6612,729.374303136337,729.374275900654,729.374330372021,787.819511230469,787.791,787.848022460938,2,2,1,15166.4449948733,20896.492354248,NA,NA
FT6613,729.466429888743,729.466140315431,729.466607388988,1481.73364257812,1481.7265625,1482.67,3,3,1,57740.6660345047,52671.222009277,44101.4907082292,NA
FT6614,730.406154001616,730.406137378281,730.406170624951,677.529296875,674.0478515625,681.0107421875,2,2,1,39833.5647744145,NA,NA,24160.7114808345
FT6615,730.448804500003,730.448804500003,730.448804500003,1120.56433105469,1120.56433105469,1120.56433105469,1,1,1,NA,NA,28218.3237773437,NA
FT6616,731.150126830852,731.150126830852,731.150126830852,2193.96166992188,2193.96166992188,2193.96166992188,1,1,1,171306.890932212,NA,NA,NA
FT6617,731.346872446706,731.34673987716,731.347005016252,804.157896728516,804.065,804.250793457031,2,2,1,NA,47658.480058749,71370.3837500001,NA
FT6618,731.392296649326,731.333824052438,731.450769246215,1071.00067138672,1049.50219726562,1092.49914550781,2,2,1,21447.8500463871,NA,107798.076977382,NA
FT6619,732.365537386496,732.337765639497,732.365629908491,973.860717773438,973.767,1048.40100097656,5,4,1,278540.248516408,458053.550175953,431482.688514478,675384.631679524
FT6620,732.349766050639,732.349766050639,732.349766050639,804.065,804.065,804.065,1,1,1,NA,11584.4380004882,NA,NA
FT6621,732.545895038875,732.545895038875,732.545895038875,1918.29272460938,1918.29272460938,1918.29272460938,1,1,1,NA,NA,42114.6891049802,NA
FT6622,732.95619119655,732.95619119655,732.95619119655,1910.1103515625,1910.1103515625,1910.1103515625,1,1,1,NA,NA,NA,16823.1027612304
FT6623,733.369267478128,733.369102173713,733.369310055159,974.206939697266,972.743408203125,974.797,4,4,1,67430.1592877612,162170.421442522,151960.893314942,232139.966071586
FT6624,733.549692586078,733.549372430394,733.550049313889,1926.89215087891,1918.52172851562,1931.81884765625,4,2,1,24336.2198876952,NA,19297.0106982426,NA
FT6625,733.573317888837,733.573317888837,733.573317888837,2432.3642578125,2432.3642578125,2432.3642578125,1,1,1,NA,NA,NA,59627.7142666624
FT6626,733.853752153778,733.853138401736,733.854265651805,842.168273925781,841.240234375,842.207,4,4,1,197654.914851914,100994.595891405,30372.164753908,127454.634837241
FT6627,734.016247031019,734.016099101383,734.016394960654,1246.37286376953,1242.49108886719,1250.25463867188,2,1,1,38193.5525085457,NA,NA,NA
FT6628,734.354912510561,734.354718086921,734.355468001762,841.7236171875,841.161865234375,843.194152832031,4,4,1,49936.1756614578,153834.39292456,105058.280272704,197567.967534372
FT6629,734.350202138974,734.349096691704,734.350488395313,1246.84735107422,1239.62377929688,1257.95263671875,4,2,1,220425.356151821,NA,NA,42390.3155029286
FT6630,734.371784327915,734.371259577853,734.372136162825,974.553161621094,973.860717773438,974.812194824219,3,3,1,25645.8504619954,NA,26138.2703888877,20832.6661022952
FT6631,734.428930406525,734.428007258194,734.429280922646,1396.50225097656,1394.40380859375,1397.99658203125,4,4,1,63360.3037646497,146438.6708157,81959.6231933587,162942.248673278
FT6632,734.576861124673,734.576861124673,734.576861124673,2433.767578125,2433.767578125,2433.767578125,1,1,1,NA,NA,NA,23679.0442081704
FT6633,734.856736377199,734.855536963103,734.857349184945,842.217193603516,841.161865234375,843.218,4,4,1,58657.0080551374,17543.2691542963,67822.3123418963,76486.1528090672
FT6634,735.260230053748,735.259607501246,735.260550462607,768.133095703125,765.811157226562,768.728576660156,4,4,1,55141.8838945314,21329.8483911132,51340.055195756,27751.0046127325
FT6635,735.213200961249,735.212672789022,735.213729133476,2121.9342578125,2115.978515625,2127.89,2,2,1,NA,56313.4627075209,44767.7419921868,NA
FT6636,735.432540374919,735.432361151664,735.432905312374,1557.88610839844,1557.1,1569.13879394531,5,3,1,112039.869082032,109460.432211914,NA,51678.9436816403
FT6637,735.432061050026,735.431966029442,735.432667647147,1395.13415527344,1393.38305664062,1396.23,4,4,1,175585.889267573,445285.258330641,415662.912773049,193087.011832028
FT6638,735.455412865057,735.455262418888,735.455574333645,1309.84,1309.1220703125,1310.68151855469,3,3,1,42276.6695312495,46198.2239428716,NA,46947.1529956058
FT6639,735.423302699986,735.423302699986,735.423302699986,1097.88732910156,1097.88732910156,1097.88732910156,1,1,1,NA,NA,NA,48173.8539160163
FT6640,736.423455881422,736.423455881422,736.423455881422,712.430725097656,712.430725097656,712.430725097656,1,1,1,NA,NA,NA,17680.9507064819
FT6641,737.157395758658,737.157395758658,737.157395758658,2181.75952148438,2181.75952148438,2181.75952148438,1,1,1,NA,NA,29764.5605590841,NA
FT6642,737.257815243229,737.257463054224,737.258167432234,767.727478027344,766.76123046875,768.693725585938,2,2,1,22602.500979248,NA,24082.2653037106,NA
FT6643,737.167297444134,737.167274680616,737.167320207652,2192.34948730469,2190.7373046875,2193.96166992188,2,2,1,148561.386868704,NA,106047.763319265,NA
FT6644,737.50149296787,737.501464010568,737.501521925172,1929.57928466797,1924.61682128906,1934.54174804688,2,2,1,305849.124401823,NA,49848.4810009752,NA
FT6645,737.426982375662,737.426982375662,737.426982375662,1394.94213867188,1394.94213867188,1394.94213867188,1,1,1,NA,NA,NA,44838.1628652334
FT6646,738.259265542789,738.258976407308,738.25955467827,767.641981445312,767.522,767.761962890625,2,2,1,NA,62761.4779856854,NA,78356.4563832371
FT6647,738.169927722404,738.169927722404,738.169927722404,2194.96459960938,2194.96459960938,2194.96459960938,1,1,1,37921.8983442689,NA,NA,NA
FT6648,738.441119359059,738.440373745254,738.44134790542,1567.36,1557.05407714844,1570.11694335938,7,4,1,58615.1788330078,68009.7444609384,50682.6822021491,200914.586791993
FT6649,738.440419705853,738.440145948249,738.441358864554,1394.35583496094,1393.47,1394.94213867188,4,4,1,134271.450087894,108639.591503908,93037.2353027355,192221.203882515
FT6650,739.25744519379,739.257134097477,739.257756290103,768.227844238281,767.761962890625,768.693725585938,2,2,1,NA,NA,76523.6546094728,74232.5685712893
FT6651,739.387833979188,739.387313047647,739.388306866155,2059.07263183594,2037.74853515625,2088.5234375,8,4,1,324262.133999998,318592.523203116,1697429.65798726,230337.26466146
FT6652,739.44439430829,739.443999805306,739.444677672409,1563.10528564453,1556.93688964844,1569.04797363281,8,4,1,274916.766995852,239553.575823109,273175.981147085,183631.210031253
FT6653,739.538372593136,739.538104935902,739.538646635878,1643.55837646484,1643.5107421875,1644.4248046875,4,4,1,14465.201075846,43007.6653696853,30407.7575566404,36717.2310043568
FT6654,739.44396217154,739.443682722603,739.444407340665,1395.58868408203,1395.31,1396.1572265625,4,4,1,623895.938905078,593455.724984132,570930.060770672,627862.240085941
FT6655,740.257506139091,740.256678568172,740.258028997006,768.245269775391,767.522,776.869812011719,4,3,1,18516.1952423499,27948.0568115229,NA,26825.8294918623
FT6656,741.259019051873,741.259019051873,741.259019051873,768.728576660156,768.728576660156,768.728576660156,1,1,1,111366.356421433,NA,NA,NA
FT6657,741.343273705341,741.343250301738,741.343297108943,1244.44555664062,1237.6875,1251.20361328125,2,1,1,NA,NA,NA,46007.666464845
FT6658,741.677548215229,741.67746586255,741.893222623275,1238.66552734375,1231.69287109375,1249.26184082031,3,3,1,85419.6540476993,NA,36195.3222656264,73556.4259716816
FT6659,742.394297550152,742.393949877895,742.394587588738,1231.83947753906,1229.74,1232.69592285156,3,3,1,28117.0473156743,23808.8605029301,NA,56585.8836987306
FT6660,742.522422037118,742.522422037118,742.522422037118,1940.67028808594,1940.67028808594,1940.67028808594,1,1,1,NA,NA,15681.3791643417,NA
FT6661,743.073477588968,743.073477588968,743.073477588968,2008.80236816406,2008.80236816406,2008.80236816406,1,1,1,NA,NA,NA,32710.6229244791
FT6662,743.334138952754,743.334138952754,743.334138952754,1027.30078125,1027.30078125,1027.30078125,1,1,1,157305.846711076,NA,NA,NA
FT6663,743.454083245761,743.454083245761,743.454083245761,1394.94213867188,1394.94213867188,1394.94213867188,1,1,1,NA,NA,NA,61093.9020464405
FT6664,744.365684252927,744.365386101305,744.366461698631,813.632364013672,812.15087890625,814.210815429688,4,4,1,2778089.3351419,2524190.900667,838903.066062504,2424551.02254168
FT6665,744.365292966444,744.364934753603,744.365320711065,927.568969726562,926.465209960938,927.633,3,3,1,1099199.01060851,758929.641855469,NA,627730.868740124
FT6666,744.457638554081,744.457155019379,744.458078121692,1395.73361328125,1394.40380859375,1396.77685546875,4,4,1,120598.909775387,278218.207514538,253676.642903441,72542.0826009115
FT6667,744.915539395067,744.915539395067,744.915539395067,1285.43774414062,1285.43774414062,1285.43774414062,1,1,1,16032.7271215815,NA,NA,NA
FT6668,745.369201139186,745.369058874022,745.370047979104,813.632364013672,812.15087890625,815.175231933594,4,4,1,1020802.5202376,696715.035187499,313882.560489585,924657.038593756
FT6669,745.405182383468,745.404607343272,745.405687297611,1267.32789306641,1265.85144042969,1268.67602539062,4,4,1,50662.3020735679,79451.1368642583,72740.2971093763,70615.4396718728
FT6670,745.397083744764,745.397002198958,745.397635660361,701.585166259766,698.750549316406,704.741577148438,4,4,1,3229035.06712501,5580541.5389996,957476.731421876,5263118.7262124
FT6671,745.368489129382,745.368337618169,745.369134489514,926.111635498047,913.961608886719,928.514770507812,4,3,1,394781.044843478,295117.955720927,NA,86881.3211943364
FT6672,745.461253509314,745.460879769221,745.461614423192,1563.15458740234,1556.93688964844,1569.13879394531,8,4,1,72950.5828784157,120674.961977134,155475.103836495,110193.493974612
FT6673,745.460900110473,745.460616122198,745.461251889676,1395.31143310547,1394.30786132812,1396.77685546875,4,4,1,699494.697224116,667526.210227052,732297.910205639,366712.020481769
FT6674,745.739595040455,745.738944424865,745.739647129165,1267.24072265625,1265.85144042969,1267.84,4,4,1,161125.252848635,209544.337134362,81224.1456250015,73949.2078645842
FT6675,746.073841755796,746.073414994969,746.074381240485,1266.28234863281,1263.80834960938,1269.8,4,4,1,36811.3627563481,128733.330350188,52714.6673730477,58580.2490000006
FT6676,746.400724984019,746.400596722807,746.401236889601,700.619567871094,699.651733398438,701.03,4,4,1,3386600.61731126,571759.263729158,355162.211943364,905167.897611978
FT6677,746.372030313416,746.371839398037,746.372470332699,813.632364013672,812.15087890625,815.175231933594,4,4,1,232560.269960839,217659.05194275,110848.245407226,210475.862989585
FT6678,746.408322735903,746.407953367994,746.408692103812,1267.75880615234,1267.67761230469,1267.84,2,2,1,NA,24352.5923111982,NA,59104.4904492186
FT6679,746.561327678134,746.561211079539,746.561586575691,1970.43090820312,1965.35034179688,1980.44580078125,3,1,1,NA,NA,NA,63567.6931559234
FT6680,747.033673848898,747.033673848898,747.033673848898,937.074401855469,937.074401855469,937.074401855469,1,1,1,10736.973408374,NA,NA,NA
FT6681,747.403565622095,747.40324940352,747.403663857654,702.040213867188,698.750549316406,702.820373535156,4,4,1,270074.986435546,493864.869250681,256180.547262334,207424.130029295
FT6682,747.374702317739,747.374556298162,747.374768164578,813.133728027344,813.111633300781,814.131,3,3,1,41936.4392709209,31133.1794904785,NA,62239.1916091462
FT6683,747.333229474861,747.333229474861,747.333229474861,1245.44311523438,1245.44311523438,1245.44311523438,1,1,1,NA,NA,NA,47491.8709149646
FT6684,747.565241024341,747.56468907646,747.565552988814,1970.43090820312,1967.00415039062,1981.4765625,5,3,1,37751.3895355227,NA,44927.2249715176,16560.5595642088
FT6685,748.406109436238,748.405803564219,748.406415308258,699.989440917969,698.750549316406,701.228332519531,2,2,1,69089.9864501946,NA,NA,77757.117533203
FT6686,748.483097351152,748.481909549807,748.483548289822,1421.59307128906,1421.54382324219,1421.78649902344,4,4,1,78132.4545647319,79543.7944832942,64319.8028479012,90612.3867360277
FT6687,748.470570713656,748.470570713656,748.470570713656,998.793579101562,998.793579101562,998.793579101562,1,1,1,22293.0832983535,NA,NA,NA
FT6688,749.091240553944,749.090972311964,749.091888743469,2010.75598144531,2010.5,2014.68127441406,3,3,1,22912.3563244628,47135.7317789714,NA,44400.1261514283
FT6689,749.492540242692,749.492255363038,749.492825122346,1221.56427001953,1220.96716308594,1222.16137695312,2,2,1,25739.5305644531,NA,NA,35047.9040624999
FT6690,750.402361682497,750.402216681968,750.402654360429,1025.19,1024.37255859375,1026.24328613281,3,3,1,NA,32152.158263075,53507.9720748466,43228.2869600133
FT6691,750.468199642322,750.468151317347,750.468247967297,843.727600097656,842.189880371094,845.265319824219,2,2,1,15018.4440237305,NA,26624.0160584259,NA
FT6692,750.970606774445,750.969749699072,750.971463849819,844.811401367188,844.265380859375,845.357421875,2,2,1,17501.7846728516,NA,NA,19794.6614296878
FT6693,751.345205398124,751.344783159618,751.34549053716,1404.12811279297,1402.73,1406.17163085938,4,4,1,42682.1957437843,28800.569324706,26967.461669921,28899.8174492186
FT6694,751.407057426206,751.407057426206,751.407057426206,1025.22143554688,1025.22143554688,1025.22143554688,1,1,1,NA,NA,9421.71694335964,NA
FT6695,751.384437994199,751.384437994199,751.384437994199,692.553,692.553,692.553,1,1,1,NA,16760.2805753174,NA,NA
