Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,blank,ms_level,Blank1a.mzXML,Blank1b (1).mzXML,Blank1b (2).mzXML,Blank1b.mzXML
FT3874,704.427309667458,704.426979404381,704.50643103886,1826.60034179688,1810.88500976562,1833.65966796875,3,1,1,77231.8821044953,NA,NA,NA
FT3875,704.498934781462,704.498934781462,704.498934781462,2155.13818359375,2155.13818359375,2155.13818359375,1,1,1,1080499.8152009,NA,NA,NA
FT3876,705.13144930814,705.131246866245,705.209965243455,2128.8798828125,2111.4091796875,2133.51000976562,10,4,1,157652.347480467,141522.439694009,141522.439694009,141522.439694009
FT3877,705.189993419907,705.189993419907,705.189993419907,2259.0537109375,2259.0537109375,2259.0537109375,1,1,1,37553.2962963884,NA,NA,NA
FT3878,705.397155761719,705.397155761719,705.397155761719,2186.23315429688,2186.23315429688,2186.23315429688,1,1,1,82463.1125976562,NA,NA,NA
FT3879,705.430265841624,705.430265841624,705.430265841624,1809.1640625,1809.1640625,1809.1640625,1,1,1,223293.459912118,NA,NA,NA
FT3880,705.470378515605,705.438202150913,705.512054341099,2151.15710449219,2132.95654296875,2155.13818359375,6,1,1,102368.021875012,NA,NA,NA
FT3881,705.948319337983,705.948154196537,705.948484479429,2029.36499023438,2023.55834960938,2035.17163085938,2,1,1,245347.454218746,NA,NA,NA
FT3882,705.972265642665,705.940120959488,706.131091524646,2143.03979492188,2118.67993164062,2155.86254882812,7,4,1,311067.401249989,312670.633809524,312670.633809524,312670.633809524
FT3883,706.449744986686,706.449744986686,706.449744986686,2023.55834960938,2023.55834960938,2023.55834960938,1,1,1,166379.944453122,NA,NA,NA
FT3884,707.167958520462,707.167958520462,707.168154595296,2091.5,2091.5,2111.4091796875,5,4,1,81466.1945800773,418373.858847657,418373.858847657,418373.858847657
FT3885,707.490498348577,707.490498348577,707.490498348577,2116.533203125,2116.533203125,2116.533203125,1,1,1,474182.222779003,NA,NA,NA
FT3886,707.433664331896,707.433664331896,707.433664331896,1970.40710449219,1970.40710449219,1970.40710449219,1,1,1,205114.406494138,NA,NA,NA
FT3887,707.454991025974,707.454991025974,707.454991025974,1823.97448730469,1823.97448730469,1823.97448730469,1,1,1,5102077.18966728,NA,NA,NA
FT3888,707.964560338777,707.964560338777,707.964560338777,1913.69995117188,1913.69995117188,1913.7,3,3,1,NA,19107.2610644528,19107.2610644528,19107.2610644528
FT3889,708.167585834796,708.167585834796,708.168376881135,2091.5,2091.5,2111.97412109375,4,4,1,930421.095100751,175164.241121655,175164.241121655,175164.241121655
FT3890,708.510665344818,708.425728772115,708.510940230877,2115.88989257812,2023.55834960938,2131.64,11,4,1,503300.958031254,39098.4179003885,39098.4179003885,39098.4179003885
FT3891,708.489145858507,708.458567552098,708.489145858507,1837.2099609375,1749.44958496094,1837.21,5,4,1,529944.8476953,44009.1683336685,44009.1683336685,44009.1683336685
FT3892,708.561549432251,708.561549432251,708.561549432251,2256.22485351562,2256.22485351562,2256.22485351562,1,1,1,1125722.44259909,NA,NA,NA
FT3893,708.927665728157,708.927542212335,708.958302499777,2028.23498535156,2015.32873535156,2029.38073730469,3,1,1,276945.608789075,NA,NA,NA
FT3894,709.163985234308,709.163985234308,709.164672772504,2091.5,2091.5,2111.4091796875,4,4,1,446260.695315308,119147.784601109,119147.784601109,119147.784601109
FT3895,709.390869880772,709.390869880772,709.390869880772,2102.80004882812,2102.8,2102.80004882812,3,3,1,NA,61710.5260235594,61710.5260235594,61710.5260235594
FT3896,709.485657647428,709.485600743083,709.486038949706,2250.60815429688,2243.11206054688,2257.17700195312,3,1,1,1128214.378125,NA,NA,NA
FT3897,709.460168902823,709.429363848534,709.47264411842,2027.07446289062,1963.00622558594,2028.23498535156,3,1,1,443157.301628724,NA,NA,NA
FT3898,709.461093496387,709.460948852102,709.461238140672,1823.97540283203,1819.58874511719,1828.36206054688,2,1,1,182602.998193357,NA,NA,NA
FT3899,709.565105496573,709.564905080349,709.565305912798,2253.43615722656,2249.6953125,2257.17700195312,2,1,1,178011.676715959,NA,NA,NA
FT3900,709.605950066606,709.605950066606,709.605950066606,1976.98669433594,1976.98669433594,1976.98669433594,1,1,1,206030.142158199,NA,NA,NA
FT3901,710.164808558688,710.164613873172,710.164808558688,2091.5,2091.5,2111.4091796875,4,4,1,153207.860859382,48457.0410848714,48457.0410848714,48457.0410848714
FT3902,710.489282167391,710.488968182126,710.489303750714,2250.60815429688,2243.11206054688,2268.623046875,3,1,1,989672.67804118,NA,NA,NA
FT3903,710.473692270876,710.442848321407,710.504536220345,2057.34063720703,2029.38073730469,2085.30053710938,2,1,1,531493.075318108,NA,NA,NA
FT3904,710.609216739717,710.609216739717,710.609216739717,1975.88317871094,1975.88317871094,1975.88317871094,1,1,1,70198.3619010433,NA,NA,NA
FT3905,710.958817784437,710.958817784437,710.958817784437,2104.2001953125,2104.2001953125,2104.2001953125,1,1,1,463882.844582602,NA,NA,NA
FT3906,711.478535112922,711.478535112922,711.478535112922,1768.56518554688,1768.56518554688,1768.56518554688,1,1,1,495590.827192379,NA,NA,NA
FT3907,711.508209894991,711.508209894991,711.508209894991,2087.90283203125,2087.90283203125,2087.90283203125,1,1,1,216974.378292404,NA,NA,NA
FT3908,712.481874999117,712.481874999117,712.481874999117,1767.70629882812,1767.70629882812,1767.70629882812,1,1,1,195486.698734129,NA,NA,NA
FT3909,713.444536790709,713.444081885826,713.444536790709,1837.2099609375,1833.65966796875,1837.21,4,4,1,80184.3398242169,47662.6054787971,47662.6054787971,47662.6054787971
FT3910,713.451763165564,713.436185127551,713.467930350008,2104.50158691406,2100.95727539062,2109.177734375,4,1,1,1022036.99474159,NA,NA,NA
FT3911,713.516565618125,713.516533955597,713.516597280653,2254.83093261719,2250.60815429688,2259.0537109375,2,1,1,1058255.7135938,NA,NA,NA
FT3912,713.44441393679,713.44441393679,713.44441393679,1740.78356933594,1740.78356933594,1740.78356933594,1,1,1,350778.748150633,NA,NA,NA
FT3913,713.450639110861,713.450639110861,713.450639110861,1957.94079589844,1957.94079589844,1957.94079589844,1,1,1,426891.739456055,NA,NA,NA
FT3914,713.953426957162,713.937783830583,713.96907008374,2107.04772949219,2106.0166015625,2108.07885742188,2,1,1,272302.524726566,NA,NA,NA
FT3915,714.455357375077,714.439315398286,714.536131945522,2102.19470214844,2089.58349609375,2107.5400390625,4,1,1,212972.175834959,NA,NA,NA
FT3916,714.520212552191,714.520129914047,714.520295190335,2253.90246582031,2249.6953125,2258.10961914062,2,1,1,1246319.53465076,NA,NA,NA
FT3917,714.447932532985,714.447932532985,714.447932532985,1898.07336425781,1898.07336425781,1898.07336425781,1,1,1,126835.323046877,NA,NA,NA
FT3918,714.507457004455,714.507457004455,714.507457004455,1967.181640625,1967.181640625,1967.181640625,1,1,1,146982.20780048,NA,NA,NA
FT3919,714.949598935969,714.949598935969,714.949598935969,1899.97094726562,1899.97094726562,1899.97094726562,1,1,1,63731.4401647932,NA,NA,NA
FT3920,715.498994027011,715.459902561272,715.538085492749,2087.85278320312,2085.30053710938,2090.40502929688,2,1,1,465785.289656485,NA,NA,NA
FT3921,716.423738039723,716.423684042127,716.42379203732,1889.95379638672,1881.83422851562,1898.07336425781,2,1,1,393002.781484383,NA,NA,NA
FT3922,716.463157473353,716.463157473353,716.463157473353,2085.30053710938,2085.30053710938,2085.30053710938,1,1,1,2369739.90980114,NA,NA,NA
FT3923,716.962980937534,716.962980937534,716.962980937534,2150.78271484375,2150.78271484375,2150.78271484375,1,1,1,401567.5419643,NA,NA,NA
FT3924,716.925941639505,716.925941639505,716.925941639505,1888.4951171875,1888.4951171875,1888.4951171875,1,1,1,260312.031575521,NA,NA,NA
FT3925,717.449305399469,717.426749410501,717.449305399469,1956.85998535156,1885.630859375,1956.86,4,4,1,364222.968079925,52466.3731689452,52466.3731689452,52466.3731689452
FT3926,717.465971229419,717.465971229419,717.465971229419,2085.30053710938,2085.30053710938,2085.30053710938,1,1,1,659676.579721684,NA,NA,NA
FT3927,718.457426160471,718.457426160471,718.457426160471,2111.4091796875,2111.4091796875,2111.4091796875,1,1,1,32992.4956380231,NA,NA,NA
FT3928,719.462274475762,719.454520328478,719.486118964175,2212.81677246094,2150.78271484375,2222.09448242188,4,1,1,167333.654199216,NA,NA,NA
FT3929,719.491090193937,719.491090193937,719.491090193937,2090.40502929688,2090.40502929688,2090.40502929688,1,1,1,5068133.45605466,NA,NA,NA
FT3930,719.447074402196,719.447074402196,719.447074402196,2023.55834960938,2023.55834960938,2023.55834960938,1,1,1,148007.954316398,NA,NA,NA
FT3931,719.467909538134,719.467909538134,719.467909538134,1957.94079589844,1957.94079589844,1957.94079589844,1,1,1,203155.716761996,NA,NA,NA
FT3932,719.972285232541,719.956499929273,719.988070535809,2215.01330566406,2212.38354492188,2217.64306640625,2,1,1,260954.83373942,NA,NA,NA
FT3933,720.494374902792,720.494374902792,720.494374902792,2090.40502929688,2090.40502929688,2090.40502929688,1,1,1,1972228.35651045,NA,NA,NA
FT3934,721.18425537454,721.18414257231,721.18436817677,2175.05004882812,2166.33203125,2183.76806640625,2,1,1,107230.527851557,NA,NA,NA
FT3935,721.415963160103,721.415963160103,721.415963160103,1803.12658691406,1803.12658691406,1803.12658691406,1,1,1,135949.048457031,NA,NA,NA
FT3936,721.465033717672,721.433578227296,721.509840444439,2060.24353027344,2028.23498535156,2153.68823242188,12,1,1,52328.945386962,NA,NA,NA
FT3937,721.935691866271,721.935492703276,721.935891029266,2033.42108154297,2029.38073730469,2037.46142578125,2,1,1,1886238.73796,NA,NA,NA
FT3938,721.944171809909,721.944171809909,721.944171809909,1691.12414550781,1691.12414550781,1691.12414550781,1,1,1,1106966.11402345,NA,NA,NA
FT3939,722.526063756719,722.441603311517,722.526342994037,2109.72509765625,2102.8,2147.92919921875,10,4,1,1361170.58145802,925053.469414074,925053.469414074,925053.469414074
FT3940,722.504895831772,722.504895831772,722.504895831772,1902.88122558594,1902.88122558594,1902.88122558594,1,1,1,46573.5689453138,NA,NA,NA
FT3941,722.94719390117,722.946761998953,722.947629644942,1690.228515625,1676.80212402344,1704.53662109375,3,1,1,97034.9469433613,NA,NA,NA
FT3942,723.057806708144,722.943149051307,723.141309826403,2100.5384765625,2092.44995117188,2113.11206054688,6,4,1,528198.772324226,56995.0185618238,56995.0185618238,56995.0185618238
FT3943,723.527467368411,723.444340521727,723.52972076678,2125.53881835938,2104.81982421875,2141.9,6,4,1,443141.204967999,1010753.32601625,1010753.32601625,1010753.32601625
FT3944,723.428409255856,723.428409255856,723.428409255856,1831.00158691406,1831.00158691406,1831.00158691406,1,1,1,152204.936746094,NA,NA,NA
FT3945,724.141472930531,724.141472930531,724.141472930531,2091.5,2091.5,2091.5,3,3,1,NA,29334.7163867187,29334.7163867187,29334.7163867187
FT3946,724.421656112761,724.421642484011,724.421669741511,1681.73419189453,1677.70922851562,1685.75915527344,2,1,1,243605.713710941,NA,NA,NA
FT3947,724.432102588656,724.431120004218,724.432423496731,1824.85205078125,1820.46215820312,1829.244140625,3,1,1,61646.7142089828,NA,NA,NA
FT3948,724.569800639005,724.569800639005,724.570257328008,1113,1078.53234863281,1113,4,4,1,216680.531549355,48451.0775665287,48451.0775665287,48451.0775665287
FT3949,724.556159389807,724.556155829269,724.556162950346,2162.55908203125,2159.54833984375,2165.56982421875,2,1,1,353478.834465148,NA,NA,NA
FT3950,724.974586073907,724.974422746394,724.97474940142,2151.54211425781,2147.2216796875,2155.86254882812,2,1,1,719649.131074221,NA,NA,NA
FT3951,725.480265602526,725.475745360086,725.540557572164,2150.78271484375,2149.3515625,2164.818359375,3,1,1,173112.806354156,NA,NA,NA
FT3952,725.553265077243,725.552782300079,725.560193383929,2222.01000976562,2161.041015625,2244.34008789062,15,4,1,37282.7364257803,349081.871337891,349081.871337891,349081.871337891
FT3953,726.499378518361,726.499249280237,726.499388749264,1964.05065917969,1953.99096679688,1974.75927734375,3,1,1,484435.206445309,NA,NA,NA
FT3954,726.556725254825,726.543451377887,726.556755290092,2222.92,2153.68823242188,2239.7,7,4,1,231048.797033081,179892.016144533,179892.016144533,179892.016144533
FT3955,727.467960997309,727.4517986099,727.496285769141,2161.1396484375,2147.2216796875,2191.16821289062,6,1,1,110873.675087005,NA,NA,NA
FT3956,727.511352707177,727.402548235274,727.511352707177,1954.9599609375,1897.10986328125,1954.96,4,4,1,898903.312860357,53727.7859445191,53727.7859445191,53727.7859445191
FT3957,727.558934574624,727.558934574624,727.558934574624,2249.90991210938,2249.90991210938,2249.91,3,3,1,NA,19325.8876562501,19325.8876562501,19325.8876562501
FT3958,727.95386282587,727.953633156029,727.985205214191,2147.92919921875,2145.1123046875,2154.408203125,3,1,1,1152735.73187503,NA,NA,NA
FT3959,727.96122490678,727.96122490678,727.96122490678,2024.72302246094,2024.72302246094,2024.72302246094,1,1,1,624193.516237987,NA,NA,NA
FT3960,728.45535813517,728.455352916265,728.486846672558,2147.2216796875,2144.421875,2150.07397460938,3,1,1,241696.015917981,NA,NA,NA
FT3961,728.46345294764,728.46345294764,728.46345294764,2012.97534179688,2012.97534179688,2012.97534179688,1,1,1,201034.014051515,NA,NA,NA
FT3962,728.956866956779,728.956866956779,728.956866956779,2145.1123046875,2145.1123046875,2145.1123046875,1,1,1,107252.309472655,NA,NA,NA
FT3963,729.381772475355,729.381772475355,729.381772475355,1844.46557617188,1844.46557617188,1844.46557617188,1,1,1,496878.695878907,NA,NA,NA
FT3964,729.511713712486,729.511713712486,729.511713712486,2166.33203125,2166.33203125,2166.33203125,1,1,1,360912.118072897,NA,NA,NA
FT3965,729.499368479907,729.499368479907,729.499368479907,1821.33654785156,1821.33654785156,1821.33654785156,1,1,1,373289.971728512,NA,NA,NA
FT3966,730.385469042768,730.385469042768,730.385469042768,1839.91735839844,1839.91735839844,1839.91735839844,1,1,1,55704.677875975,NA,NA,NA
FT3967,730.47017060674,730.438943154276,730.530796115163,2022.36682128906,1969.33081054688,2028.23498535156,4,1,1,324253.411494155,NA,NA,NA
FT3968,730.514892168232,730.514722039865,730.5150622966,2163.322265625,2159.54833984375,2167.09619140625,2,1,1,365481.773036228,NA,NA,NA
FT3969,730.956347598199,730.940277160758,730.972107409291,2020.60754394531,2001.14025878906,2028.23498535156,4,1,1,739471.061074223,NA,NA,NA
FT3970,731.1493694665,731.1493694665,731.1493694665,2190.69995117188,2190.69995117188,2190.7,3,3,1,NA,91822.710465087,91822.710465087,91822.710465087
FT3971,731.490196387542,731.433823868784,731.490196387542,2141.89990234375,2085.30053710938,2141.9,4,4,1,241810.726121216,87135.2013696293,87135.2013696293,87135.2013696293
FT3972,731.448903400165,731.44170614526,731.53403363558,1992.32977294922,1959.95373535156,2028.23498535156,4,1,1,619780.893741773,NA,NA,NA
FT3973,731.529990743105,731.529677756234,731.530303729976,2245.93676757812,2242.17822265625,2249.6953125,2,1,1,75384.2345654361,NA,NA,NA
FT3974,732.493523192046,732.493523192046,732.493523192046,2141.89990234375,2141.89990234375,2141.9,3,3,1,NA,106561.123922122,106561.123922122,106561.123922122
FT3975,732.458107474906,732.458107474906,732.458107474906,1959.95373535156,1959.95373535156,1959.95373535156,1,1,1,3985716.37156005,NA,NA,NA
FT3976,732.971467444545,732.971272641753,732.971662247337,2102.73364257812,2098.8671875,2106.60009765625,2,1,1,137640.527285155,NA,NA,NA
FT3977,733.47494328118,733.474576814092,733.475309748268,2100.18115234375,2097.42236328125,2102.93994140625,2,1,1,205706.692280271,NA,NA,NA
FT3978,733.470487363999,733.470421799417,733.470552928581,2323.28979492188,2317.4365234375,2329.14306640625,2,1,1,164600.931523432,NA,NA,NA
FT3979,733.543424918408,733.543424918408,733.543424918408,2213.25,2213.25,2213.25,1,1,1,166343.690859372,NA,NA,NA
FT3980,733.549592250662,733.460738125243,733.549592250662,1916.72999023438,1916.72998046875,1959.95373535156,4,4,1,770190.606884767,10491.0061215209,10491.0061215209,10491.0061215209
FT3981,733.965168399826,733.964800621235,733.965536178418,2111.15283203125,2108.626953125,2113.6787109375,2,1,1,119406.993281249,NA,NA,NA
FT3982,733.972227884977,733.972003020925,733.97245274903,2322.29650878906,2316.39770507812,2328.1953125,2,1,1,510452.5254291,NA,NA,NA
FT3983,734.473681932337,734.473460374579,734.473903490095,2319.39270019531,2316.39770507812,2322.3876953125,2,1,1,62814.9135205131,NA,NA,NA
FT3984,734.547026797465,734.547026797465,734.547026797465,2213.25,2213.25,2213.25,1,1,1,185288.262397656,NA,NA,NA
FT3985,735.480275260147,735.449432177701,735.522412015695,2100.95727539062,2091.22705078125,2107.07592773438,7,1,1,251699.112656236,NA,NA,NA
FT3986,735.485958768387,735.485958768387,735.485958768387,1968.25952148438,1968.25952148438,1968.25952148438,1,1,1,4489196.06610489,NA,NA,NA
FT3987,735.561497616128,735.560905906984,735.562089325273,2246.86584472656,2242.17822265625,2251.55346679688,2,1,1,186785.238837906,NA,NA,NA
FT3988,735.982227369999,735.951051625676,735.996749513874,2104.2001953125,2103.57568359375,2147.92919921875,3,1,1,1438404.95384764,NA,NA,NA
FT3989,735.959238492442,735.959238492442,735.959238492442,1899.01647949219,1899.01647949219,1899.01647949219,1,1,1,780410.237075835,NA,NA,NA
FT3990,736.483077209155,736.453293813664,736.525951162869,2104.81982421875,2101.626953125,2108.626953125,3,1,1,178491.330439451,NA,NA,NA
FT3991,736.461295840727,736.460690406051,736.489412429331,1898.07336425781,1884.6884765625,1968.25952148438,3,1,1,454188.483720092,NA,NA,NA
FT3992,737.16654483544,737.16654483544,737.16654483544,2194.35009765625,2194.35,2194.35009765625,3,3,1,NA,31844.0525527339,31844.0525527339,31844.0525527339
FT3993,737.209648293354,737.20954405175,737.209752534958,2121.9249609375,2118.67993164062,2125.17,6,3,1,NA,42699.2257763649,46237.6487255835,46237.6487255835
FT3994,737.517126314495,737.517126314495,737.517126314495,2349.87182617188,2349.87182617188,2349.87182617188,1,1,1,24728.1017106126,NA,NA,NA
FT3995,737.50403335257,737.50403335257,737.50403335257,2085.30053710938,2085.30053710938,2085.30053710938,1,1,1,1056135.88239719,NA,NA,NA
FT3996,738.490901037625,738.473560856401,738.535906361547,2147.92919921875,2084.42578125,2154.408203125,4,1,1,283207.327617176,NA,NA,NA
FT3997,738.452243595915,738.436398028113,738.468089163717,1885.15966796875,1884.6884765625,1885.630859375,2,1,1,119985.340253906,NA,NA,NA
FT3998,738.442406629161,738.442406629161,738.442406629161,1803.12658691406,1803.12658691406,1803.12658691406,1,1,1,117026.934082031,NA,NA,NA
FT3999,738.938693292271,738.938505606361,738.969703645329,1885.630859375,1882.7744140625,1899.01647949219,3,1,1,77757.7245581033,NA,NA,NA
FT4000,738.975914030228,738.975470991284,738.976357069171,2150.81494140625,2147.2216796875,2154.408203125,2,1,1,424245.047031233,NA,NA,NA
FT4001,739.508549443569,739.477990142808,739.539423930612,2147.59313964844,2140.2880859375,2153.68823242188,4,1,1,246042.236331049,NA,NA,NA
FT4002,739.44562982335,739.44562982335,739.44562982335,1805.70104980469,1805.70104980469,1805.70104980469,1,1,1,126739.62476357,NA,NA,NA
FT4003,740.463921841288,740.463665080572,740.46469814473,918.627624511719,899.654174804688,932.065307617188,3,1,1,24635.2796844485,NA,NA,NA
FT4004,740.551182177474,740.551182177474,740.551182177474,2108.07885742188,2108.07885742188,2108.07885742188,1,1,1,98514.4302734234,NA,NA,NA
FT4005,740.969613704363,740.969236869894,740.969990538833,2035.14373779297,2027.07446289062,2043.21301269531,2,1,1,826961.333184016,NA,NA,NA
FT4006,741.194785896293,741.194785896293,741.194785896293,2300.82006835938,2300.82,2300.82006835938,3,3,1,NA,127145.780097665,127145.780097665,127145.780097665
FT4007,741.381995627887,741.381995627887,741.381995627887,1776.35327148438,1776.35327148438,1776.35327148438,1,1,1,53473.7646484373,NA,NA,NA
FT4008,741.472411199363,741.471037185509,741.535742160609,2057.63305664062,2028.23498535156,2104.2001953125,5,1,1,31975.9561828625,NA,NA,NA
FT4009,741.46752933551,741.467311935931,741.467974923919,2218.5380859375,2213.25,2225.70434570312,3,1,1,631019.972480414,NA,NA,NA
FT4010,741.976871202609,741.976624609714,741.977117795503,2105.55786132812,2103.57568359375,2107.5400390625,2,1,1,137333.389123056,NA,NA,NA
FT4011,741.969298286771,741.969093855685,741.969502717858,2219.0439453125,2212.38354492188,2225.70434570312,2,1,1,1762996.91166118,NA,NA,NA
FT4012,741.961767143869,741.961767143869,741.961767143869,2024.72302246094,2024.72302246094,2024.72302246094,1,1,1,483713.801703685,NA,NA,NA
FT4013,742.478723551698,742.478324936898,742.539035832879,2105.42749023438,2088.74291992188,2113.6787109375,5,1,1,415169.782031218,NA,NA,NA
FT4014,742.494626549077,742.494626549077,742.494626549077,1809.1640625,1809.1640625,1809.1640625,1,1,1,952680.726054726,NA,NA,NA
FT4015,742.566959033333,742.566959033333,742.566959033333,2150.78271484375,2150.78271484375,2150.78271484375,1,1,1,1129681.28559028,NA,NA,NA
FT4016,742.972917409767,742.972895277993,742.972939541541,2219.02355957031,2213.25,2224.79711914062,2,1,1,94406.5509667954,NA,NA,NA
FT4017,743.38573786439,743.38573786439,743.38573786439,1874.24047851562,1874.24047851562,1874.24047851562,1,1,1,194531.894208123,NA,NA,NA
FT4018,743.397500173267,743.397500173267,743.397500173267,1804.83911132812,1804.83911132812,1804.83911132812,1,1,1,668676.599999983,NA,NA,NA
FT4019,743.446779967067,743.446573762184,743.478247843878,2028.23498535156,2027.07446289062,2061.91674804688,3,1,1,2877410.12173463,NA,NA,NA
FT4020,743.491185801313,743.491185801313,743.491185801313,2147.92919921875,2147.92919921875,2147.92919921875,1,1,1,5751695.43863292,NA,NA,NA
FT4021,743.498216492989,743.498216492989,743.498216492989,1810.01940917969,1810.01940917969,1810.01940917969,1,1,1,870999.511941972,NA,NA,NA
FT4022,743.569893845276,743.569733168716,743.570054521835,2152.98254394531,2148.63134765625,2157.33374023438,2,1,1,341656.407998056,NA,NA,NA
FT4023,743.551609701572,743.551609701572,743.551609701572,2052.173828125,2052.173828125,2052.173828125,1,1,1,49364.2871118153,NA,NA,NA
FT4024,743.948723841816,743.948333003177,743.979515121915,2044.33850097656,2027.07446289062,2071.13696289062,5,1,1,276007.152011731,NA,NA,NA
FT4025,744.40071114707,744.40071114707,744.40071114707,1803.98742675781,1803.98742675781,1803.98742675781,1,1,1,318021.848437492,NA,NA,NA
FT4026,744.485328245397,744.449876017001,744.494725406476,2106.37670898438,2027.07446289062,2147.92919921875,8,1,1,420312.572250005,NA,NA,NA
FT4027,744.971894387113,744.956331379919,744.987457394308,2109.177734375,2109.177734375,2109.177734375,2,1,1,1045715.3335919,NA,NA,NA
FT4028,745.404180446634,745.404180446634,745.404180446634,1804.83911132812,1804.83911132812,1804.83911132812,1,1,1,178583.356223494,NA,NA,NA
FT4029,745.630906509611,745.458028580539,745.631142971613,2173.69997070313,2108.626953125,2250.85009765625,24,4,1,247820.444375007,136174.548932291,511634.783976011,511634.783976011
FT4030,745.63106405019,745.631050286124,745.631137903819,2328.76000976562,2306.36,2339.080078125,9,3,1,NA,103730.433071283,103730.433071283,103730.433071283
FT4031,746.525446573623,746.525446573623,746.525446573623,1819.58874511719,1819.58874511719,1819.58874511719,1,1,1,629206.221093774,NA,NA,NA
FT4032,746.634179329542,746.472113548741,746.634194475226,2124.23498535156,2102.93994140625,2173.30004882812,12,4,1,425279.210234388,96429.2113476572,96429.2113476572,96429.2113476572
FT4033,746.634116446465,746.634116446465,746.634817110029,2339.080078125,2339.08,2349.00756835938,4,4,1,224854.622956547,39933.249206543,39933.249206543,39933.249206543
FT4034,746.562045686933,746.562045686933,746.562045686933,1971.73999023438,1971.73999023438,1971.74,3,3,1,NA,49518.9104947923,49518.9104947923,49518.9104947923
FT4035,746.9735743918,746.973209388571,746.987944778939,2105.55786132812,2096.68041992188,2145.81323242188,4,1,1,135792.467460945,NA,NA,NA
FT4036,747.449892412841,747.449492935734,747.529120658835,1821.33654785156,1809.1640625,1831.88659667969,3,1,1,842078.354087592,NA,NA,NA
FT4037,747.513478984825,747.489313147477,747.522328311178,2143.7255859375,2106.0166015625,2150.78271484375,3,1,1,313575.080624997,NA,NA,NA
FT4038,748.453665479321,748.453429468048,748.497845729978,1810.01940917969,1766.83813476562,1814.37329101562,3,1,1,3778612.40777345,NA,NA,NA
FT4039,748.525568864511,748.525417177953,748.525720551069,2151.8798828125,2149.3515625,2154.408203125,2,1,1,857967.580364181,NA,NA,NA
FT4040,749.496751464653,749.465061220188,749.528650895999,2143.7255859375,2143.7255859375,2154.408203125,3,1,1,3942871.52422878,NA,NA,NA
FT4041,749.966781700998,749.966435826109,749.99800320704,2143.7255859375,2143.7255859375,2154.408203125,3,1,1,687827.213203118,NA,NA,NA
FT4042,749.973852787051,749.973852787051,749.973852787051,2023.55834960938,2023.55834960938,2023.55834960938,1,1,1,242430.962460934,NA,NA,NA
FT4043,750.476622935573,750.476137370697,750.477526408682,2014.1455078125,2004.68762207031,2022.392578125,3,1,1,246265.354794923,NA,NA,NA
FT4044,750.484050516002,750.468497360324,750.499603671679,2143.7255859375,2143.7255859375,2143.7255859375,2,1,1,343484.184550778,NA,NA,NA
FT4045,750.978885728413,750.978885728413,750.978885728413,2014.1455078125,2014.1455078125,2014.1455078125,1,1,1,152251.639453124,NA,NA,NA
FT4046,750.969460804126,750.969460804126,750.969460804126,2154.408203125,2154.408203125,2154.408203125,1,1,1,145909.00241699,NA,NA,NA
FT4047,751.48100291493,751.48100291493,751.48100291493,1820.46215820312,1820.46215820312,1820.46215820312,1,1,1,3044154.375,NA,NA,NA
FT4048,751.460050269276,751.460050269276,751.460050269276,1970.40710449219,1970.40710449219,1970.40710449219,1,1,1,112686.497838545,NA,NA,NA
FT4049,751.532869619483,751.532869619483,751.532869619483,2173.33544921875,2173.33544921875,2173.33544921875,1,1,1,487366.757610868,NA,NA,NA
FT4050,751.568674843581,751.568674843581,751.568674843581,2266.53002929688,2266.53,2266.53002929688,3,3,1,NA,54366.0795546866,54366.0795546866,54366.0795546866
FT4051,751.555950230672,751.555919386646,751.555981074699,2157.71594238281,2155.13818359375,2160.29370117188,2,1,1,112767.227273771,NA,NA,NA
FT4052,752.482855457813,752.452080087787,752.520777286188,1999.31775390625,1967.181640625,2027.07446289062,8,4,1,1098714.35940974,28681.3133154302,28681.3133154302,28681.3133154302
FT4053,752.515173498863,752.48457006048,752.515173498863,1838.27000976562,1823.09753417969,1838.27001953125,4,4,1,764314.353188485,23626.543544478,23626.543544478,23626.543544478
FT4054,752.515363980808,752.515363980808,752.515363980808,1740.78356933594,1740.78356933594,1740.78356933594,1,1,1,131068.714375001,NA,NA,NA
FT4055,752.587756445515,752.587657042994,752.587855848037,2242.66870117188,2238.46655273438,2246.87084960938,2,1,1,1928371.32177871,NA,NA,NA
FT4056,752.954105729385,752.953265107279,752.985180862822,2021.22570800781,1996.4609375,2027.07446289062,5,1,1,254932.990234377,NA,NA,NA
FT4057,753.511779365578,753.511543476624,753.512195700234,2253.892578125,2242.17822265625,2265.6494140625,4,1,1,1319049.77107414,NA,NA,NA
FT4058,753.486332846077,753.454977525384,753.499180867455,2023.55834960938,1964.05065917969,2027.07446289062,3,1,1,296649.835468745,NA,NA,NA
FT4059,753.487351672009,753.487351672009,753.487351672009,1819.58874511719,1819.58874511719,1819.58874511719,1,1,1,190903.894521482,NA,NA,NA
FT4060,753.518262683492,753.518262683492,753.518262683492,1739.92724609375,1739.92724609375,1739.92724609375,1,1,1,38375.7979541026,NA,NA,NA
FT4061,753.591165810916,753.591128318347,753.59170878854,2242.17822265625,2236.62377929688,2248.7421875,3,1,1,191657.483378922,NA,NA,NA
